id,price,room_type,minimum_nights,,,,,,,,,
49932835,261,Entire home/apt,3,,,,,,,,,
50227353,112,Entire home/apt,30,,,,,,,,,
50227512,94,Entire home/apt,3,,,,,,,,,
49941551,139,Private room,3,,,,,,,,,
49944568,399,Entire home/apt,4,,,,,,,,,
50229530,117,Entire home/apt,30,,,,,,,,,
50243733,161,Entire home/apt,1,,,,,,,,,
50246393,175,Entire home/apt,1,,,,,,,,,
49947145,85,Private room,32,,,,,,,,,
49947411,139,Private room,3,,,,,,,,,
49958960,343,Entire home/apt,1,,,,,,,,,
49962769,175,Entire home/apt,2,,,,,,,,,
50247321,50,Private room,30,,,,,,,,,
49965309,91,Entire home/apt,2,,,,,,,,,
50247387,94,Private room,4,,,,,,,,,
49965423,119,Entire home/apt,2,,,,,,,,,
49985205,154,Entire home/apt,2,,,,,,,,,
50248085,135,Entire home/apt,3,,,,,,,,,
50251662,314,Entire home/apt,31,,,,,,,,,
50251744,219,Entire home/apt,31,,,,,,,,,
49989359,119,Entire home/apt,30,,,,,,,,,
50252941,222,Private room,30,,,,,,,,,
49989410,539,Entire home/apt,2,,,,,,,,,
49990673,224,Entire home/apt,2,,,,,,,,,
50269759,295,Entire home/apt,3,,,,,,,,,
49995468,175,Entire home/apt,30,,,,,,,,,
49995670,222,Entire home/apt,31,,,,,,,,,
50000857,800,Entire home/apt,3,,,,,,,,,
50284664,166,Entire home/apt,2,,,,,,,,,
50005203,52,Private room,30,,,,,,,,,
50006008,300,Entire home/apt,30,,,,,,,,,
50292495,273,Entire home/apt,2,,,,,,,,,
50008836,327,Entire home/apt,3,,,,,,,,,
50010405,206,Entire home/apt,3,,,,,,,,,
50310348,95,Entire home/apt,2,,,,,,,,,
50014151,235,Entire home/apt,2,,,,,,,,,
50311980,231,Entire home/apt,1,,,,,,,,,
50021253,258,Entire home/apt,31,,,,,,,,,
50021353,294,Entire home/apt,31,,,,,,,,,
50024210,113,Entire home/apt,2,,,,,,,,,
50029221,244,Entire home/apt,1,,,,,,,,,
50033874,135,Entire home/apt,3,,,,,,,,,
50326480,51,Entire home/apt,1,,,,,,,,,
50328620,232,Entire home/apt,1,,,,,,,,,
50034645,129,Entire home/apt,2,,,,,,,,,
50034681,209,Entire home/apt,3,,,,,,,,,
50038410,160,Entire home/apt,31,,,,,,,,,
50038548,149,Entire home/apt,31,,,,,,,,,
50038600,219,Entire home/apt,31,,,,,,,,,
50038618,184,Entire home/apt,31,,,,,,,,,
50039294,245,Entire home/apt,31,,,,,,,,,
50332126,99,Private room,10,,,,,,,,,
50047040,90,Entire home/apt,2,,,,,,,,,
50349230,361,Entire home/apt,1,,,,,,,,,
50352222,228,Entire home/apt,2,,,,,,,,,
50048243,316,Entire home/apt,3,,,,,,,,,
50048349,123,Private room,1,,,,,,,,,
50049614,115,Private room,1,,,,,,,,,
50050785,136,Private room,1,,,,,,,,,
50358204,122,Entire home/apt,30,,,,,,,,,
50362440,107,Entire home/apt,30,,,,,,,,,
50051810,275,Entire home/apt,3,,,,,,,,,
50365391,350,Private room,2,,,,,,,,,
50065301,254,Entire home/apt,1,,,,,,,,,
50075127,303,Entire home/apt,5,,,,,,,,,
50366090,134,Entire home/apt,3,,,,,,,,,
50076575,140,Entire home/apt,30,,,,,,,,,
50089297,242,Entire home/apt,30,,,,,,,,,
50089298,264,Entire home/apt,30,,,,,,,,,
50089299,365,Entire home/apt,30,,,,,,,,,
50098962,70,Entire home/apt,30,,,,,,,,,
50366989,125,Entire home/apt,30,,,,,,,,,
50103542,220,Entire home/apt,2,,,,,,,,,
50381213,95,Entire home/apt,2,,,,,,,,,
50121658,175,Entire home/apt,2,,,,,,,,,
50390965,378,Entire home/apt,2,,,,,,,,,
50128579,488,Entire home/apt,2,,,,,,,,,
50391862,150,Entire home/apt,2,,,,,,,,,
50393442,222,Entire home/apt,2,,,,,,,,,
50135927,175,Entire home/apt,2,,,,,,,,,
50394587,249,Entire home/apt,30,,,,,,,,,
50139349,225,Entire home/apt,7,,,,,,,,,
50401469,257,Entire home/apt,30,,,,,,,,,
50417172,255,Entire home/apt,4,,,,,,,,,
50146918,224,Entire home/apt,31,,,,,,,,,
50148456,163,Entire home/apt,2,,,,,,,,,
50418000,211,Entire home/apt,3,,,,,,,,,
50154742,121,Entire home/apt,1,,,,,,,,,
50424951,96,Private room,2,,,,,,,,,
50155862,524,Entire home/apt,2,,,,,,,,,
50159554,110,Entire home/apt,30,,,,,,,,,
50437997,135,Private room,2,,,,,,,,,
50159729,230,Entire home/apt,1,,,,,,,,,
50443727,185,Entire home/apt,2,,,,,,,,,
50170697,139,Private room,3,,,,,,,,,
50446975,100,Entire home/apt,30,,,,,,,,,
50171627,139,Private room,3,,,,,,,,,
50180265,266,Entire home/apt,2,,,,,,,,,
50188496,76,Private room,2,,,,,,,,,
50465739,49,Private room,2,,,,,,,,,
50492675,100,Entire home/apt,30,,,,,,,,,
50190341,280,Entire home/apt,30,,,,,,,,,
50190690,268,Entire home/apt,2,,,,,,,,,
50500022,86,Private room,3,,,,,,,,,
50507058,250,Entire home/apt,30,,,,,,,,,
50196460,85,Private room,1,,,,,,,,,
50510797,299,Entire home/apt,30,,,,,,,,,
50511057,118,Private room,2,,,,,,,,,
50196958,174,Entire home/apt,1,,,,,,,,,
50658154,93,Entire home/apt,3,,,,,,,,,
50658555,404,Entire home/apt,2,,,,,,,,,
50520135,165,Entire home/apt,2,,,,,,,,,
50660799,252,Entire home/apt,3,,,,,,,,,
50527363,65,Private room,1,,,,,,,,,
50527632,65,Private room,2,,,,,,,,,
50528207,65,Private room,2,,,,,,,,,
50663827,580,Entire home/apt,2,,,,,,,,,
50548489,244,Entire home/apt,2,,,,,,,,,
50664092,117,Entire home/apt,30,,,,,,,,,
50664388,121,Entire home/apt,30,,,,,,,,,
50664580,122,Entire home/apt,30,,,,,,,,,
50676959,169,Entire home/apt,2,,,,,,,,,
50549818,110,Private room,2,,,,,,,,,
50561357,142,Entire home/apt,2,,,,,,,,,
50566708,188,Entire home/apt,2,,,,,,,,,
50678948,465,Entire home/apt,2,,,,,,,,,
50570903,136,Private room,1,,,,,,,,,
50683834,94,Entire home/apt,3,,,,,,,,,
50684182,338,Entire home/apt,1,,,,,,,,,
50571984,123,Private room,1,,,,,,,,,
50574117,89,Entire home/apt,2,,,,,,,,,
50703198,350,Entire home/apt,3,,,,,,,,,
50575248,341,Entire home/apt,3,,,,,,,,,
50706421,155,Entire home/apt,2,,,,,,,,,
50577608,250,Entire home/apt,3,,,,,,,,,
50584227,138,Entire home/apt,31,,,,,,,,,
50708463,233,Entire home/apt,6,,,,,,,,,
50708632,143,Private room,2,,,,,,,,,
50709546,130,Entire home/apt,6,,,,,,,,,
50709823,85,Private room,1,,,,,,,,,
50589110,198,Entire home/apt,2,,,,,,,,,
50591033,249,Entire home/apt,6,,,,,,,,,
50592040,136,Entire home/apt,2,,,,,,,,,
50726805,299,Entire home/apt,2,,,,,,,,,
50733896,135,Entire home/apt,1,,,,,,,,,
50595729,140,Entire home/apt,1,,,,,,,,,
50734053,75,Entire home/apt,1,,,,,,,,,
50734467,120,Entire home/apt,30,,,,,,,,,
50598077,1000,Entire home/apt,30,,,,,,,,,
50600280,115,Entire home/apt,1,,,,,,,,,
50760321,49,Private room,2,,,,,,,,,
50769319,178,Entire home/apt,2,,,,,,,,,
50600605,159,Entire home/apt,30,,,,,,,,,
50600990,226,Entire home/apt,2,,,,,,,,,
50771407,102,Entire home/apt,2,,,,,,,,,
50777831,261,Entire home/apt,3,,,,,,,,,
50601476,170,Entire home/apt,6,,,,,,,,,
50791211,131,Entire home/apt,2,,,,,,,,,
50791874,104,Entire home/apt,1,,,,,,,,,
50604707,64,Entire home/apt,30,,,,,,,,,
50793230,795,Entire home/apt,3,,,,,,,,,
50614774,177,Entire home/apt,2,,,,,,,,,
50794889,64,Entire home/apt,1,,,,,,,,,
50624005,135,Entire home/apt,1,,,,,,,,,
50796252,170,Entire home/apt,3,,,,,,,,,
50797282,187,Entire home/apt,3,,,,,,,,,
50639593,133,Entire home/apt,30,,,,,,,,,
50639928,257,Entire home/apt,2,,,,,,,,,
50798501,256,Entire home/apt,1,,,,,,,,,
50643345,255,Entire home/apt,1,,,,,,,,,
50799736,66,Entire home/apt,1,,,,,,,,,
50808120,152,Entire home/apt,1,,,,,,,,,
50821988,241,Entire home/apt,1,,,,,,,,,
50657065,182,Entire home/apt,2,,,,,,,,,
50827791,359,Entire home/apt,2,,,,,,,,,
51023553,105,Entire home/apt,1,,,,,,,,,
50829153,643,Entire home/apt,3,,,,,,,,,
50853790,170,Entire home/apt,3,,,,,,,,,
51043058,267,Entire home/apt,1,,,,,,,,,
51049193,155,Entire home/apt,3,,,,,,,,,
50855798,187,Entire home/apt,1,,,,,,,,,
51050888,65,Private room,1,,,,,,,,,
50868385,350,Entire home/apt,4,,,,,,,,,
51061821,167,Entire home/apt,1,,,,,,,,,
51064289,293,Entire home/apt,2,,,,,,,,,
50868765,232,Entire home/apt,1,,,,,,,,,
50871644,231,Entire home/apt,3,,,,,,,,,
51069408,317,Entire home/apt,3,,,,,,,,,
50873556,282,Entire home/apt,2,,,,,,,,,
51073448,159,Entire home/apt,1,,,,,,,,,
50874348,139,Entire home/apt,30,,,,,,,,,
51091264,158,Entire home/apt,30,,,,,,,,,
50886900,136,Entire home/apt,31,,,,,,,,,
50889185,156,Entire home/apt,31,,,,,,,,,
50889305,135,Entire home/apt,31,,,,,,,,,
50889325,239,Entire home/apt,31,,,,,,,,,
50892516,154,Entire home/apt,30,,,,,,,,,
51107857,280,Entire home/apt,30,,,,,,,,,
51113563,50,Private room,1,,,,,,,,,
51124943,228,Entire home/apt,30,,,,,,,,,
51125043,233,Entire home/apt,1,,,,,,,,,
50894767,132,Entire home/apt,2,,,,,,,,,
50895007,643,Entire home/apt,3,,,,,,,,,
50900084,330,Entire home/apt,3,,,,,,,,,
51127375,650,Entire home/apt,3,,,,,,,,,
50901474,437,Entire home/apt,2,,,,,,,,,
51128283,321,Entire home/apt,30,,,,,,,,,
51141393,106,Entire home/apt,2,,,,,,,,,
51154131,248,Entire home/apt,30,,,,,,,,,
51155777,175,Entire home/apt,2,,,,,,,,,
50919520,182,Entire home/apt,1,,,,,,,,,
51172790,190,Entire home/apt,30,,,,,,,,,
51172803,200,Entire home/apt,30,,,,,,,,,
50920534,119,Entire home/apt,1,,,,,,,,,
51175064,575,Entire home/apt,2,,,,,,,,,
51176110,455,Entire home/apt,2,,,,,,,,,
51176203,379,Entire home/apt,30,,,,,,,,,
50922973,126,Entire home/apt,1,,,,,,,,,
51194072,142,Entire home/apt,1,,,,,,,,,
51194423,200,Entire home/apt,30,,,,,,,,,
50935281,100,Entire home/apt,30,,,,,,,,,
51195923,379,Entire home/apt,30,,,,,,,,,
50936326,239,Entire home/apt,1,,,,,,,,,
50941340,125,Entire home/apt,1,,,,,,,,,
50953498,225,Entire home/apt,3,,,,,,,,,
51196697,495,Entire home/apt,1,,,,,,,,,
50955257,86,Entire home/apt,2,,,,,,,,,
51199516,345,Entire home/apt,1,,,,,,,,,
51212106,204,Entire home/apt,2,,,,,,,,,
50956836,76,Entire home/apt,30,,,,,,,,,
51215684,75,Private room,30,,,,,,,,,
51229468,257,Entire home/apt,1,,,,,,,,,
51229803,165,Entire home/apt,2,,,,,,,,,
50972745,180,Entire home/apt,2,,,,,,,,,
50977117,80,Entire home/apt,30,,,,,,,,,
51229962,118,Entire home/apt,2,,,,,,,,,
50981471,271,Entire home/apt,1,,,,,,,,,
51253116,150,Entire home/apt,30,,,,,,,,,
51263519,420,Entire home/apt,2,,,,,,,,,
51267207,205,Private room,30,,,,,,,,,
50990537,164,Entire home/apt,31,,,,,,,,,
50990784,87,Private room,1,,,,,,,,,
51267465,127,Entire home/apt,30,,,,,,,,,
51268745,419,Entire home/apt,30,,,,,,,,,
50991421,215,Entire home/apt,5,,,,,,,,,
51269534,132,Entire home/apt,3,,,,,,,,,
51270132,541,Entire home/apt,2,,,,,,,,,
50992310,494,Entire home/apt,2,,,,,,,,,
50993665,79,Entire home/apt,4,,,,,,,,,
50993700,136,Private room,1,,,,,,,,,
50994006,234,Entire home/apt,3,,,,,,,,,
51279846,84,Entire home/apt,1,,,,,,,,,
50994901,253,Entire home/apt,2,,,,,,,,,
51287658,350,Entire home/apt,5,,,,,,,,,
50995187,234,Entire home/apt,2,,,,,,,,,
50999501,95,Entire home/apt,2,,,,,,,,,
51291884,243,Entire home/apt,4,,,,,,,,,
51292103,80,Entire home/apt,30,,,,,,,,,
51000217,136,Entire home/apt,2,,,,,,,,,
51323246,339,Entire home/apt,3,,,,,,,,,
51326365,177,Entire home/apt,30,,,,,,,,,
51327984,377,Entire home/apt,2,,,,,,,,,
51010345,159,Entire home/apt,31,,,,,,,,,
51017332,163,Entire home/apt,2,,,,,,,,,
51328189,250,Entire home/apt,2,,,,,,,,,
51022375,266,Entire home/apt,2,,,,,,,,,
51472185,145,Entire home/apt,2,,,,,,,,,
51329351,103,Private room,2,,,,,,,,,
51472581,203,Entire home/apt,30,,,,,,,,,
51474865,521,Entire home/apt,2,,,,,,,,,
51347012,123,Entire home/apt,1,,,,,,,,,
51489333,299,Entire home/apt,4,,,,,,,,,
51348162,225,Entire home/apt,2,,,,,,,,,
51348685,279,Entire home/apt,3,,,,,,,,,
51349042,293,Entire home/apt,3,,,,,,,,,
51502447,402,Entire home/apt,2,,,,,,,,,
51350294,248,Entire home/apt,30,,,,,,,,,
51354695,148,Entire home/apt,31,,,,,,,,,
51502807,371,Entire home/apt,1,,,,,,,,,
51359745,65,Entire home/apt,30,,,,,,,,,
51504917,181,Entire home/apt,1,,,,,,,,,
51511191,302,Entire home/apt,3,,,,,,,,,
51363244,171,Entire home/apt,3,,,,,,,,,
51370408,157,Entire home/apt,30,,,,,,,,,
51378567,228,Entire home/apt,30,,,,,,,,,
51519149,364,Entire home/apt,2,,,,,,,,,
51388695,90,Entire home/apt,1,,,,,,,,,
51525440,250,Entire home/apt,30,,,,,,,,,
51392565,156,Entire home/apt,2,,,,,,,,,
51532512,131,Entire home/apt,3,,,,,,,,,
51402143,150,Entire home/apt,2,,,,,,,,,
51539807,93,Entire home/apt,2,,,,,,,,,
51407786,125,Entire home/apt,1,,,,,,,,,
51413359,159,Entire home/apt,30,,,,,,,,,
51427228,142,Entire home/apt,3,,,,,,,,,
51544465,800,Entire home/apt,3,,,,,,,,,
51435340,166,Entire home/apt,1,,,,,,,,,
51553703,152,Entire home/apt,2,,,,,,,,,
51439726,196,Entire home/apt,31,,,,,,,,,
51449263,196,Entire home/apt,1,,,,,,,,,
51451832,156,Entire home/apt,30,,,,,,,,,
51556243,309,Entire home/apt,1,,,,,,,,,
51454844,90,Entire home/apt,2,,,,,,,,,
51460263,149,Entire home/apt,31,,,,,,,,,
51460382,205,Entire home/apt,31,,,,,,,,,
51558091,34,Private room,30,,,,,,,,,
51466617,130,Entire home/apt,3,,,,,,,,,
51471116,145,Entire home/apt,1,,,,,,,,,
51471201,181,Entire home/apt,33,,,,,,,,,
51471213,193,Entire home/apt,33,,,,,,,,,
51471221,245,Entire home/apt,33,,,,,,,,,
51471224,182,Entire home/apt,33,,,,,,,,,
51738969,215,Entire home/apt,31,,,,,,,,,
51558728,338,Entire home/apt,30,,,,,,,,,
51563443,253,Entire home/apt,2,,,,,,,,,
51564394,516,Entire home/apt,2,,,,,,,,,
51565878,121,Entire home/apt,1,,,,,,,,,
51743559,100,Entire home/apt,1,,,,,,,,,
51566845,275,Entire home/apt,2,,,,,,,,,
51745157,110,Entire home/apt,1,,,,,,,,,
51574071,207,Entire home/apt,31,,,,,,,,,
51574085,187,Entire home/apt,31,,,,,,,,,
51576885,141,Entire home/apt,1,,,,,,,,,
51745656,145,Entire home/apt,2,,,,,,,,,
51581281,414,Entire home/apt,2,,,,,,,,,
51584016,229,Entire home/apt,3,,,,,,,,,
51584844,501,Entire home/apt,2,,,,,,,,,
51745947,557,Entire home/apt,1,,,,,,,,,
51751906,84,Private room,1,,,,,,,,,
51751977,44,Shared room,1,,,,,,,,,
51585395,426,Entire home/apt,2,,,,,,,,,
51752858,129,Entire home/apt,2,,,,,,,,,
51754000,149,Entire home/apt,1,,,,,,,,,
51587153,228,Entire home/apt,30,,,,,,,,,
51599231,130,Entire home/apt,30,,,,,,,,,
51759788,194,Entire home/apt,1,,,,,,,,,
51602059,159,Entire home/apt,15,,,,,,,,,
51602134,250,Entire home/apt,30,,,,,,,,,
51767294,1000,Entire home/apt,30,,,,,,,,,
51768062,167,Entire home/apt,1,,,,,,,,,
51770812,35,Shared room,1,,,,,,,,,
51770851,35,Shared room,1,,,,,,,,,
51771092,95,Private room,1,,,,,,,,,
51771119,35,Shared room,1,,,,,,,,,
51605941,202,Entire home/apt,3,,,,,,,,,
51613147,187,Entire home/apt,31,,,,,,,,,
51613159,186,Entire home/apt,31,,,,,,,,,
51618804,174,Entire home/apt,30,,,,,,,,,
51771297,35,Shared room,1,,,,,,,,,
51621701,289,Entire home/apt,30,,,,,,,,,
51773448,236,Entire home/apt,3,,,,,,,,,
51622888,102,Private room,1,,,,,,,,,
51624423,130,Entire home/apt,30,,,,,,,,,
51774769,157,Entire home/apt,1,,,,,,,,,
51625558,120,Entire home/apt,30,,,,,,,,,
51635210,253,Entire home/apt,1,,,,,,,,,
51782245,475,Entire home/apt,1,,,,,,,,,
51639680,177,Entire home/apt,1,,,,,,,,,
51642691,379,Entire home/apt,2,,,,,,,,,
51782673,599,Entire home/apt,1,,,,,,,,,
51783257,134,Entire home/apt,1,,,,,,,,,
51642987,120,Entire home/apt,2,,,,,,,,,
51785689,127,Entire home/apt,30,,,,,,,,,
51797508,168,Entire home/apt,3,,,,,,,,,
51643332,81,Entire home/apt,30,,,,,,,,,
51643422,75,Entire home/apt,30,,,,,,,,,
51644072,138,Private room,1,,,,,,,,,
51803618,209,Private room,30,,,,,,,,,
51644297,135,Private room,1,,,,,,,,,
51644636,171,Entire home/apt,28,,,,,,,,,
51650986,143,Entire home/apt,30,,,,,,,,,
51806061,650,Entire home/apt,2,,,,,,,,,
51654116,250,Entire home/apt,3,,,,,,,,,
51812391,243,Entire home/apt,31,,,,,,,,,
51665509,329,Entire home/apt,30,,,,,,,,,
51818325,146,Entire home/apt,2,,,,,,,,,
51671008,81,Private room,1,,,,,,,,,
51819272,196,Entire home/apt,30,,,,,,,,,
51672236,79,Private room,1,,,,,,,,,
51681273,94,Entire home/apt,31,,,,,,,,,
51822249,112,Entire home/apt,2,,,,,,,,,
51681372,186,Entire home/apt,31,,,,,,,,,
51681391,152,Entire home/apt,31,,,,,,,,,
51689814,106,Entire home/apt,1,,,,,,,,,
51822515,149,Entire home/apt,2,,,,,,,,,
51826667,144,Entire home/apt,2,,,,,,,,,
51696522,226,Entire home/apt,1,,,,,,,,,
51828509,343,Entire home/apt,2,,,,,,,,,
51697464,191,Entire home/apt,3,,,,,,,,,
51829685,150,Entire home/apt,2,,,,,,,,,
51830128,157,Entire home/apt,1,,,,,,,,,
51705845,307,Entire home/apt,2,,,,,,,,,
51836659,188,Entire home/apt,31,,,,,,,,,
51713252,250,Entire home/apt,30,,,,,,,,,
51840022,229,Entire home/apt,6,,,,,,,,,
51844154,250,Entire home/apt,3,,,,,,,,,
51844194,332,Entire home/apt,2,,,,,,,,,
51844222,218,Entire home/apt,3,,,,,,,,,
51717316,124,Entire home/apt,30,,,,,,,,,
51717394,123,Entire home/apt,2,,,,,,,,,
51860781,111,Entire home/apt,2,,,,,,,,,
51718285,50,Private room,1,,,,,,,,,
51726850,124,Entire home/apt,30,,,,,,,,,
51862505,189,Entire home/apt,30,,,,,,,,,
51728611,114,Entire home/apt,30,,,,,,,,,
51730828,127,Entire home/apt,30,,,,,,,,,
51731627,168,Entire home/apt,30,,,,,,,,,
51731698,115,Entire home/apt,3,,,,,,,,,
51866202,181,Entire home/apt,30,,,,,,,,,
51732282,43,Shared room,1,,,,,,,,,
51867680,162,Entire home/apt,1,,,,,,,,,
51732756,335,Entire home/apt,2,,,,,,,,,
51733117,44,Shared room,1,,,,,,,,,
51733127,44,Shared room,1,,,,,,,,,
51734103,43,Shared room,1,,,,,,,,,
51734117,44,Shared room,1,,,,,,,,,
51734710,153,Entire home/apt,2,,,,,,,,,
51883468,434,Entire home/apt,2,,,,,,,,,
52086672,243,Entire home/apt,20,,,,,,,,,
51895459,323,Entire home/apt,1,,,,,,,,,
51895998,187,Entire home/apt,31,,,,,,,,,
51901349,96,Entire home/apt,31,,,,,,,,,
51901364,99,Entire home/apt,31,,,,,,,,,
52087572,114,Entire home/apt,30,,,,,,,,,
51904781,159,Entire home/apt,2,,,,,,,,,
52088261,356,Entire home/apt,3,,,,,,,,,
52091582,134,Entire home/apt,3,,,,,,,,,
51905212,541,Entire home/apt,2,,,,,,,,,
51910092,386,Entire home/apt,2,,,,,,,,,
51934820,80,Private room,2,,,,,,,,,
52110111,168,Private room,1,,,,,,,,,
51947679,238,Entire home/apt,30,,,,,,,,,
51954763,98,Entire home/apt,31,,,,,,,,,
51956996,155,Entire home/apt,31,,,,,,,,,
51957009,114,Entire home/apt,31,,,,,,,,,
52115838,128,Entire home/apt,2,,,,,,,,,
52131716,166,Entire home/apt,30,,,,,,,,,
51959550,25,Private room,30,,,,,,,,,
52135518,457,Entire home/apt,2,,,,,,,,,
51963416,160,Entire home/apt,2,,,,,,,,,
52143683,104,Entire home/apt,30,,,,,,,,,
51971558,193,Entire home/apt,2,,,,,,,,,
51987980,292,Entire home/apt,2,,,,,,,,,
52007656,207,Entire home/apt,2,,,,,,,,,
52145713,550,Entire home/apt,3,,,,,,,,,
52148357,164,Entire home/apt,1,,,,,,,,,
52152077,331,Entire home/apt,3,,,,,,,,,
52009884,90,Entire home/apt,30,,,,,,,,,
52010634,122,Entire home/apt,1,,,,,,,,,
52013086,196,Entire home/apt,30,,,,,,,,,
52013313,121,Entire home/apt,2,,,,,,,,,
52152853,127,Entire home/apt,2,,,,,,,,,
52153305,172,Entire home/apt,2,,,,,,,,,
52153476,498,Entire home/apt,30,,,,,,,,,
52025103,182,Entire home/apt,1,,,,,,,,,
52029008,253,Entire home/apt,30,,,,,,,,,
52029014,238,Entire home/apt,30,,,,,,,,,
52029015,202,Entire home/apt,30,,,,,,,,,
52029017,283,Entire home/apt,30,,,,,,,,,
52155542,199,Entire home/apt,3,,,,,,,,,
52032005,148,Entire home/apt,3,,,,,,,,,
52164576,424,Entire home/apt,4,,,,,,,,,
52043032,145,Entire home/apt,2,,,,,,,,,
52165568,342,Entire home/apt,2,,,,,,,,,
52166770,119,Entire home/apt,1,,,,,,,,,
52168106,197,Entire home/apt,3,,,,,,,,,
52055571,195,Entire home/apt,1,,,,,,,,,
52169867,125,Entire home/apt,1,,,,,,,,,
52170091,116,Entire home/apt,1,,,,,,,,,
52170221,98,Entire home/apt,1,,,,,,,,,
52170330,121,Entire home/apt,1,,,,,,,,,
52170481,120,Entire home/apt,1,,,,,,,,,
52170713,109,Entire home/apt,1,,,,,,,,,
52170918,121,Entire home/apt,1,,,,,,,,,
52172341,358,Entire home/apt,3,,,,,,,,,
52172965,573,Entire home/apt,2,,,,,,,,,
52175053,64,Entire home/apt,30,,,,,,,,,
52058504,127,Entire home/apt,1,,,,,,,,,
52187857,129,Entire home/apt,1,,,,,,,,,
52060228,194,Entire home/apt,1,,,,,,,,,
52064963,219,Entire home/apt,2,,,,,,,,,
52188595,298,Entire home/apt,30,,,,,,,,,
52195480,245,Entire home/apt,30,,,,,,,,,
52195968,245,Entire home/apt,30,,,,,,,,,
52070044,198,Entire home/apt,2,,,,,,,,,
52196189,338,Entire home/apt,30,,,,,,,,,
52197301,231,Entire home/apt,30,,,,,,,,,
52199093,155,Entire home/apt,1,,,,,,,,,
52199267,131,Entire home/apt,28,,,,,,,,,
52199273,174,Entire home/apt,1,,,,,,,,,
52199689,155,Entire home/apt,1,,,,,,,,,
52073421,242,Entire home/apt,25,,,,,,,,,
52084696,78,Entire home/apt,30,,,,,,,,,
52335026,196,Entire home/apt,1,,,,,,,,,
52201078,95,Entire home/apt,2,,,,,,,,,
52345747,339,Entire home/apt,3,,,,,,,,,
52206372,174,Entire home/apt,1,,,,,,,,,
52206410,145,Entire home/apt,1,,,,,,,,,
52220024,214,Entire home/apt,2,,,,,,,,,
52351595,179,Entire home/apt,2,,,,,,,,,
52357119,238,Entire home/apt,30,,,,,,,,,
52368417,180,Entire home/apt,2,,,,,,,,,
52220912,189,Entire home/apt,30,,,,,,,,,
52368612,124,Entire home/apt,1,,,,,,,,,
52226418,175,Entire home/apt,1,,,,,,,,,
52226881,263,Entire home/apt,1,,,,,,,,,
52369825,102,Entire home/apt,30,,,,,,,,,
52236081,297,Entire home/apt,2,,,,,,,,,
52373676,134,Entire home/apt,2,,,,,,,,,
52239280,106,Entire home/apt,1,,,,,,,,,
52385798,150,Entire home/apt,1,,,,,,,,,
52386879,1232,Entire home/apt,4,,,,,,,,,
52240141,58,Private room,30,,,,,,,,,
52391547,121,Entire home/apt,30,,,,,,,,,
52241156,250,Entire home/apt,2,,,,,,,,,
52241573,171,Entire home/apt,1,,,,,,,,,
52241591,166,Entire home/apt,1,,,,,,,,,
52244634,299,Entire home/apt,2,,,,,,,,,
52245855,244,Entire home/apt,30,,,,,,,,,
52402978,217,Entire home/apt,1,,,,,,,,,
52406448,225,Private room,30,,,,,,,,,
52406576,223,Private room,30,,,,,,,,,
52255237,170,Entire home/apt,31,,,,,,,,,
52259571,169,Entire home/apt,1,,,,,,,,,
52259577,189,Entire home/apt,1,,,,,,,,,
52261508,171,Entire home/apt,30,,,,,,,,,
52261895,230,Entire home/apt,2,,,,,,,,,
52411367,71,Entire home/apt,1,,,,,,,,,
52412471,198,Entire home/apt,30,,,,,,,,,
52263159,423,Entire home/apt,2,,,,,,,,,
52417453,252,Private room,30,,,,,,,,,
52423852,346,Entire home/apt,1,,,,,,,,,
